Date/Time,Electricity:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Facility [J](Monthly),Electricity:Building [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:HVAC [J](Monthly),Electricity:Plant [J](Monthly),NaturalGas:Facility [J](Monthly),NaturalGas:Plant [J](Monthly),Electricity:Facility [J](RunPeriod),Electricity:Building [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),Electricity:HVAC [J](RunPeriod),Electricity:Plant [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),NaturalGas:Plant [J](RunPeriod),MYGENERALLIGHTS [J](Monthly),MYGENERALLIGHTS [J](RunPeriod),MYBUILDINGELECTRIC [J](Monthly),MYBUILDINGELECTRIC [J](RunPeriod),MYBUILDINGOTHER [J](Monthly),MYBUILDINGOTHER [J](RunPeriod) 
 01/01  01:00:00,3064960.257918031,1354960.257918031 
 01/01  02:00:00,3065015.7201517066,1354960.257918031 
 01/01  03:00:00,3066988.5819907133,1354960.257918031 
 01/01  04:00:00,3070058.968935639,1354960.257918031 
 01/01  05:00:00,3073084.5786933415,1354960.257918031 
 01/01  06:00:00,3076738.64253913,1354960.257918031 
 01/01  07:00:00,3554354.363652503,1354960.257918031 
 01/01  08:00:00,3537489.8908222094,1354960.257918031 
 01/01  09:00:00,33047114.168364707,1354960.257918031 
 01/01  10:00:00,43324387.80022816,1354960.257918031 
 01/01  11:00:00,44649408.97009845,1354960.257918031 
 01/01  12:00:00,43285205.143044546,1354960.257918031 
 01/01  13:00:00,39228727.01772587,1354960.257918031 
 01/01  14:00:00,41920152.601511404,1354960.257918031 
 01/01  15:00:00,42817153.09572389,1354960.257918031 
 01/01  16:00:00,41017862.65072859,1354960.257918031 
 01/01  17:00:00,37421867.88074589,1354960.257918031 
 01/01  18:00:00,37424928.7577349,1354960.257918031 
 01/01  19:00:00,23047358.546217375,1354960.257918031 
 01/01  20:00:00,12281465.755498054,1354960.257918031 
 01/01  21:00:00,7114960.257918031,1354960.257918031 
 01/01  22:00:00,3064960.257918031,1354960.257918031 
 01/01  23:00:00,3064960.257918031,1354960.257918031 
 01/01  24:00:00,3064960.257918031,1354960.257918031 
 01/02  01:00:00,3064960.257918031,1354960.257918031 
 01/02  02:00:00,3064960.257918031,1354960.257918031 
 01/02  03:00:00,3064960.257918031,1354960.257918031 
 01/02  04:00:00,3064960.257918031,1354960.257918031 
 01/02  05:00:00,3064960.257918031,1354960.257918031 
 01/02  06:00:00,3064960.257918031,1354960.257918031 
 01/02  07:00:00,3486015.1491723293,1354960.257918031 
 01/02  08:00:00,3388348.3049890613,1354960.257918031 
 01/02  09:00:00,32957463.632526126,1354960.257918031 
 01/02  10:00:00,43276513.807521194,1354960.257918031 
 01/02  11:00:00,44615953.800788805,1354960.257918031 
 01/02  12:00:00,43261200.22128617,1354960.257918031 
 01/02  13:00:00,39211125.14931615,1354960.257918031 
 01/02  14:00:00,41910899.38368675,1354960.257918031 
 01/02  15:00:00,42812943.10208858,1354960.257918031 
 01/02  16:00:00,41012841.18771125,1354960.257918031 
 01/02  17:00:00,37419843.9422688,1354960.257918031 
 01/02  18:00:00,37423951.252921455,1354960.257918031 
 01/02  19:00:00,23040384.24372819,1354960.257918031 
 01/02  20:00:00,12271359.167417113,1354960.257918031 
 01/02  21:00:00,7114960.257918031,1354960.257918031 
 01/02  22:00:00,3064960.257918031,1354960.257918031 
 01/02  23:00:00,3064960.257918031,1354960.257918031 
 01/02  24:00:00,3064960.257918031,1354960.257918031 
 01/03  01:00:00,3064960.257918031,1354960.257918031 
 01/03  02:00:00,3064960.257918031,1354960.257918031 
 01/03  03:00:00,3064960.257918031,1354960.257918031 
 01/03  04:00:00,3064960.257918031,1354960.257918031 
 01/03  05:00:00,3064960.257918031,1354960.257918031 
 01/03  06:00:00,3064960.257918031,1354960.257918031 
 01/03  07:00:00,3493060.857476989,1354960.257918031 
 01/03  08:00:00,3447479.5064574555,1354960.257918031 
 01/03  09:00:00,32980251.009583205,1354960.257918031 
 01/03  10:00:00,43298617.02165308,1354960.257918031 
 01/03  11:00:00,44637810.42458971,1354960.257918031 
 01/03  12:00:00,43282454.068792835,1354960.257918031 
 01/03  13:00:00,39232328.81159715,1354960.257918031 
 01/03  14:00:00,41926237.80809866,1354960.257918031 
 01/03  15:00:00,42823755.00781446,1354960.257918031 
 01/03  16:00:00,41024390.926143326,1354960.257918031 
 01/03  17:00:00,37431248.98337343,1354960.257918031 
 01/03  18:00:00,37434506.67821413,1354960.257918031 
 01/03  19:00:00,23055322.58441217,1354960.257918031 
 01/03  20:00:00,12291725.43009115,1354960.257918031 
